age,age_diff,height,height_diff,reach,reach_diff,stance,stance_diff,weight,weight_diff,won,won_diff,lost,lost_diff,drawn,drawn_diff,kos,kos_diff,result,decision,judge1,judge1_diff,judge2,judge2_diff,judge3,judge3_diff
25.0,-5.0,188.0,0.0,201.0,-7.0,orthodox,orthodox,176.0,1.0,28,1,1,-3,0,-2,18,-2.0,win,TKO,,,,,,
24.0,-7.0,188.0,10.0,201.0,28.0,orthodox,orthodox,175.0,1.0,25,10,0,0,0,-1,16,1.0,win,UD,114.0,5.0,113.0,3.0,114.0,5.0
23.0,-18.0,188.0,3.0,201.0,16.0,orthodox,orthodox,174.0,3.0,18,4,0,-10,0,0,9,2.0,win,TKO,,,,,,
21.0,1.0,188.0,0.0,201.0,-2.0,orthodox,orthodox,181.0,0.0,6,3,0,-3,0,0,4,3.0,win,UD,,,,,,
33.0,-11.0,193.0,8.0,203.0,7.0,orthodox,orthodox,237.0,-20.0,42,8,4,-1,1,0,36,11.0,win,KO,,,,,,
44.0,5.0,185.0,2.0,196.0,-5.0,orthodox,orthodox,233.0,7.0,33,6,5,-2,1,-1,25,4.0,win,UD,99.0,9.0,98.0,7.0,97.0,5.0
42.0,5.0,185.0,-8.0,196.0,3.0,orthodox,orthodox,240.0,-5.0,32,-1,5,-2,1,1,24,-3.0,win,TKO,,,,,,
40.0,11.0,185.0,-6.0,196.0,5.0,orthodox,orthodox,224.0,-4.0,29,-11,4,-6,1,-1,21,-8.0,win,TKO,,,,,,
38.0,5.0,185.0,0.0,196.0,11.0,orthodox,orthodox,235.0,18.0,25,13,4,-6,1,0,17,13.0,win,KO,,,,,,
33.0,-4.0,185.0,0.0,196.0,0.0,orthodox,orthodox,246.0,38.0,23,16,2,-7,0,-2,16,13.0,draw,SD,97.0,3.0,95.0,0.0,94.0,-2.0
32.0,-1.0,185.0,0.0,196.0,8.0,orthodox,orthodox,225.0,6.0,21,7,2,-9,0,-1,16,7.0,win,UD,97.0,4.0,97.0,4.0,97.0,2.0
31.0,-4.0,185.0,-3.0,196.0,0.0,orthodox,orthodox,238.0,4.0,20,2,1,-8,0,0,15,2.0,loss,UD,94.0,-2.0,94.0,-3.0,91.0,-8.0
31.0,2.0,185.0,0.0,196.0,8.0,orthodox,orthodox,234.0,25.0,19,-59,1,-8,0,-1,14,-44.0,win,RTD,,,,,,
29.0,5.0,185.0,4.0,196.0,-3.0,orthodox,orthodox,220.0,3.0,15,-7,0,-5,0,0,11,-8.0,win,UD,119.0,11.0,117.0,7.0,117.0,11.0
21.0,-4.0,163.0,-2.0,165.0,-3.0,orthodox,orthodox,108.0,0.0,23,6,3,-1,1,1,18,5.0,loss,UD,112.0,-4.0,112.0,-4.0,112.0,-4.0
22.0,-1.0,165.0,0.0,160.0,-8.0,orthodox,orthodox,108.0,0.0,14,2,3,3,0,0,11,2.0,win,SD,116.0,5.0,114.0,1.0,113.0,-1.0
24.0,-4.0,160.0,0.0,163.0,3.0,southpaw,southpaw,108.0,0.0,26,11,4,-2,6,5,16,10.0,win,TKO,,,,,,
25.0,-11.0,188.0,5.0,192.0,7.0,orthodox,orthodox,194.0,-7.0,16,-6,3,-13,0,0,11,-5.0,win,PTS,,,,,,
23.0,-4.0,175.0,3.0,175.0,2.0,orthodox,orthodox,151.0,6.0,34,-20,10,0,4,2,18,7.0,win,MD,,,6.0,2.0,5.0,1.0
23.0,2.0,172.0,1.0,173.0,-5.0,orthodox,orthodox,146.0,0.0,17,-15,1,-4,1,-7,4,-12.0,draw,PTS,,,,,,
31.0,-5.0,188.0,-4.0,191.0,-7.0,orthodox,orthodox,220.0,-2.0,33,13,3,-5,0,0,32,18.0,win,KO,,,,,,
34.0,4.0,192.0,4.0,198.0,7.0,southpaw,southpaw,229.0,-5.0,19,-13,5,3,0,0,13,-18.0,win,TKO,,,,,,
22.0,-7.0,188.0,-3.0,191.0,-10.0,orthodox,orthodox,216.0,-14.0,25,14,0,-1,0,0,24,18.0,win,KO,59.0,5.0,59.0,5.0,60.0,6.0
22.0,-7.0,188.0,6.0,191.0,8.0,orthodox,orthodox,215.0,-26.0,22,4,0,-16,0,-1,22,14.0,win,PTS,,,100.0,6.0,,
21.0,-10.0,188.0,5.0,191.0,3.0,orthodox,orthodox,208.0,3.0,18,-10,0,-8,0,-2,18,-5.0,win,KO,,,,,,
21.0,0.0,188.0,3.0,191.0,-2.0,orthodox,orthodox,207.0,-13.0,17,-1,0,-4,0,-1,17,11.0,win,TKO,,,,,,
32.0,-1.0,175.0,-5.0,180.0,-3.0,orthodox,orthodox,152.0,0.0,20,-13,4,-2,0,-1,14,-6.0,win,TKO,,,,,,
29.0,6.0,180.0,7.0,183.0,0.0,orthodox,orthodox,155.0,1.0,28,15,3,3,1,1,18,9.0,win,UD,,,,,,
37.0,9.0,173.0,-7.0,175.0,-8.0,orthodox,orthodox,150.0,5.0,24,-1,15,13,2,1,12,-4.0,loss,TKO,,,,,,
26.0,5.0,180.0,1.0,183.0,8.0,orthodox,orthodox,148.0,2.0,21,3,0,-15,1,-1,12,1.0,win,TKO,,,,,,
23.0,-10.0,180.0,7.0,183.0,0.0,orthodox,orthodox,142.0,-1.0,12,-9,0,-12,1,-2,7,-5.0,win,TKO,,,,,,
20.0,1.0,180.0,5.0,183.0,5.0,orthodox,orthodox,136.0,2.0,6,3,0,0,0,0,2,0.0,draw,PTS,,,,,,
28.0,0.0,166.0,-4.0,168.0,-5.0,orthodox,orthodox,122.0,0.0,34,8,1,1,0,-1,17,1.0,loss,MD,114.0,0.0,110.0,-7.0,111.0,-6.0
37.0,12.0,183.0,0.0,191.0,3.0,southpaw,southpaw,176.0,-4.0,12,-7,2,-1,1,-1,4,-1.0,loss,SD,,,,,,
35.0,7.0,180.0,7.0,185.0,2.0,orthodox,orthodox,159.0,-1.0,31,5,2,-3,0,0,14,-2.0,win,TD,77.0,3.0,77.0,3.0,75.0,-2.0
26.0,0.0,180.0,2.0,185.0,-6.0,orthodox,orthodox,160.0,0.0,9,6,0,-4,0,-2,5,5.0,win,UD,,,,,,
25.0,-7.0,175.0,2.0,178.0,5.0,orthodox,orthodox,140.0,0.0,19,-21,0,-6,0,-1,19,-3.0,win,TKO,77.0,3.0,78.0,7.0,77.0,3.0
31.0,-1.0,173.0,8.0,173.0,-2.0,orthodox,orthodox,145.0,1.0,38,-2,6,-17,1,-1,20,-6.0,win,KO,,,,,,
30.0,2.0,173.0,3.0,173.0,-5.0,orthodox,orthodox,140.0,0.0,36,20,6,4,1,1,19,6.0,win,UD,119.0,12.0,119.0,12.0,119.0,12.0
30.0,1.0,173.0,-2.0,173.0,-7.0,orthodox,orthodox,143.0,0.0,35,4,6,-2,1,-4,18,-1.0,win,TKO,,,,,,
30.0,8.0,173.0,3.0,173.0,3.0,orthodox,orthodox,142.0,3.0,34,10,5,5,1,1,18,0.0,win,UD,,,,,,
28.0,5.0,173.0,-7.0,173.0,3.0,orthodox,orthodox,141.0,1.0,29,20,4,4,1,1,16,7.0,loss,UD,,,,,,
19.0,-1.0,173.0,9.0,173.0,5.0,orthodox,orthodox,125.0,0.0,9,0,0,0,0,0,4,-1.0,win,UD,,,,,,
28.0,-2.0,157.0,-3.0,160.0,-18.0,orthodox,orthodox,105.0,0.0,15,-21,0,-17,0,-4,12,-5.0,win,UD,117.0,6.0,118.0,6.0,120.0,8.0
29.0,-8.0,201.0,13.0,208.0,10.0,orthodox,orthodox,217.0,-20.0,16,-23,0,-7,0,-1,15,-7.0,win,TKO,,,,,,
26.0,2.0,192.0,4.0,206.0,8.0,orthodox,orthodox,218.0,-4.0,24,3,2,2,0,0,13,2.0,loss,SD,,,4.0,-1.0,6.0,3.0
34.0,6.0,178.0,-5.0,178.0,-23.0,orthodox,orthodox,234.0,14.0,48,40,3,-2,1,1,41,33.0,win,TKO,,,,,,
34.0,-2.0,178.0,-5.0,178.0,-11.0,orthodox,orthodox,241.0,0.0,46,25,3,-3,1,1,40,33.0,win,UD,99.0,8.0,96.0,2.0,96.0,2.0
32.0,-2.0,178.0,-15.0,178.0,-28.0,orthodox,orthodox,245.0,-18.0,43,26,3,-1,1,-1,38,22.0,win,SD,94.0,-2.0,96.0,2.0,98.0,6.0
30.0,-6.0,178.0,-13.0,178.0,-13.0,orthodox,orthodox,252.0,5.0,41,22,3,-2,0,0,36,23.0,win,KO,,,,,,
28.0,-5.0,178.0,-15.0,178.0,-25.0,orthodox,orthodox,247.0,24.0,37,-2,2,-1,0,0,32,2.0,win,KO,,,,,,
32.0,5.0,191.0,13.0,201.0,23.0,orthodox,orthodox,253.0,1.0,35,0,6,5,1,1,25,-5.0,loss,KO,,,,,,
25.0,-8.0,178.0,-10.0,178.0,0.0,orthodox,orthodox,239.0,1.0,31,9,1,-4,0,0,26,13.0,win,TKO,,,,,,
25.0,-7.0,178.0,-10.0,178.0,-10.0,orthodox,orthodox,233.0,-6.0,29,15,1,-13,0,0,24,14.0,win,TKO,,,,,,
25.0,-5.0,178.0,-13.0,178.0,-15.0,orthodox,orthodox,234.0,25.0,28,11,1,-4,0,0,24,13.0,win,MD,97.0,4.0,96.0,1.0,95.0,0.0
24.0,0.0,188.0,10.0,193.0,15.0,orthodox,orthodox,226.0,-9.0,16,-11,0,0,0,0,12,-11.0,win,UD,115.0,1.0,116.0,3.0,117.0,6.0
28.0,4.0,191.0,13.0,211.0,33.0,orthodox,orthodox,223.0,-1.0,18,-7,1,1,0,0,16,-5.0,loss,TKO,,,,,,
23.0,-7.0,178.0,-5.0,178.0,-23.0,orthodox,orthodox,226.0,14.0,24,7,0,0,0,-2,20,9.0,win,KO,,,,,,
23.0,-1.0,178.0,-10.0,178.0,-20.0,orthodox,orthodox,225.0,6.0,22,-3,0,-2,0,0,18,1.0,win,KO,,,,,,
21.0,-8.0,178.0,-10.0,178.0,-13.0,orthodox,orthodox,211.0,-6.0,14,5,0,-3,0,0,12,5.0,win,UD,,,,,,
21.0,-10.0,178.0,-20.0,178.0,-23.0,orthodox,orthodox,213.0,-58.0,12,-4,0,-8,0,0,11,1.0,win,RTD,,,,,,
21.0,-9.0,178.0,-15.0,178.0,-15.0,orthodox,orthodox,220.0,-25.0,11,4,0,-4,0,-1,10,5.0,win,KO,,,,,,
27.0,-8.0,175.0,-12.0,178.0,-5.0,southpaw,southpaw,158.0,0.0,27,5,0,-6,0,-2,24,17.0,loss,TKO,,,,,,
24.0,-4.0,175.0,-10.0,178.0,-7.0,southpaw,southpaw,157.0,0.0,22,0,0,-2,0,-1,19,4.0,win,TKO,,,,,,
22.0,0.0,175.0,0.0,178.0,5.0,southpaw,southpaw,155.0,0.0,17,3,0,-3,0,0,15,13.0,win,TKO,,,,,,
22.0,-4.0,175.0,-5.0,178.0,-2.0,southpaw,southpaw,155.0,0.0,16,3,0,-6,0,0,14,7.0,win,KO,,,,,,
22.0,-7.0,175.0,-10.0,178.0,-15.0,southpaw,southpaw,159.0,0.0,12,3,0,-5,0,0,10,3.0,win,TKO,,,,,,
19.0,-2.0,175.0,-13.0,178.0,-20.0,southpaw,southpaw,148.0,1.0,10,4,0,-1,0,0,8,3.0,win,TKO,,,,,,
29.0,-1.0,178.0,0.0,185.0,7.0,orthodox,orthodox,148.0,2.0,29,7,1,-4,1,-1,11,1.0,win,UD,100.0,10.0,99.0,8.0,99.0,8.0
26.0,-4.0,178.0,7.0,185.0,12.0,orthodox,orthodox,140.0,0.0,25,-7,0,-4,1,1,10,1.0,win,UD,118.0,8.0,118.0,8.0,117.0,6.0
26.0,-4.0,178.0,5.0,185.0,2.0,orthodox,orthodox,138.0,-2.0,24,1,0,-10,1,-2,10,2.0,win,UD,118.0,8.0,116.0,4.0,118.0,8.0
24.0,-4.0,178.0,-2.0,185.0,0.0,orthodox,orthodox,141.0,1.0,20,-17,0,-8,1,-3,7,-25.0,win,TKO,,,,,,
21.0,-9.0,178.0,5.0,185.0,0.0,orthodox,orthodox,140.0,-3.0,10,-9,0,-7,1,0,4,-4.0,win,UD,77.0,2.0,79.0,6.0,78.0,4.0
31.0,-14.0,193.0,16.0,198.0,16.0,orthodox,orthodox,217.0,-21.0,19,-30,1,-8,0,-1,13,-28.0,win,TKO,20.0,2.0,20.0,2.0,20.0,2.0
39.0,-3.0,177.0,0.0,182.0,-6.0,orthodox,orthodox,225.0,10.0,48,19,7,-9,1,0,40,25.0,win,KO,,,,,,
32.0,-5.0,185.0,8.0,193.0,11.0,orthodox,orthodox,200.0,4.0,30,-15,3,-3,1,0,20,-17.0,win,SD,116.0,4.0,117.0,6.0,112.0,-4.0
31.0,5.0,177.0,-8.0,182.0,-16.0,orthodox,orthodox,193.0,0.0,37,16,3,3,1,1,30,15.0,win,KO,,,,,,
30.0,2.0,177.0,0.0,182.0,3.0,orthodox,orthodox,193.0,2.0,34,-4,3,2,1,1,28,4.0,win,SD,115.0,2.0,116.0,3.0,113.0,-2.0
24.0,-4.0,180.0,3.0,193.0,11.0,orthodox,orthodox,190.0,-1.0,7,-19,3,0,0,-1,7,-16.0,loss,UD,,,,,,
26.0,-6.0,177.0,-1.0,182.0,-6.0,orthodox,orthodox,196.0,4.0,21,17,2,2,1,-1,19,16.0,win,UD,,,,,,
28.0,-4.0,183.0,5.0,185.0,-3.0,orthodox,orthodox,147.0,-3.0,20,-24,3,-2,0,0,12,-14.0,win,UD,,,,,,
28.0,6.0,178.0,8.0,188.0,18.0,orthodox,orthodox,141.0,2.0,39,14,4,3,0,0,23,4.0,win,SD,96.0,3.0,96.0,2.0,93.0,-3.0
28.0,0.0,180.0,2.0,185.0,-3.0,orthodox,orthodox,139.0,-1.0,29,-10,5,2,0,0,13,-10.0,win,UD,117.0,6.0,117.0,5.0,115.0,3.0
28.0,-2.0,178.0,3.0,188.0,5.0,orthodox,orthodox,148.0,-2.0,37,22,3,-20,0,-1,22,10.0,win,TKO,,,,,,
27.0,0.0,178.0,7.0,188.0,12.0,orthodox,orthodox,140.0,1.0,34,14,3,2,0,0,20,14.0,win,TKO,,,,,,
25.0,-1.0,180.0,2.0,185.0,-3.0,orthodox,orthodox,140.0,-1.0,22,-10,5,3,0,0,10,-9.0,win,UD,97.0,4.0,97.0,4.0,96.0,2.0
24.0,-8.0,178.0,1.0,188.0,13.0,orthodox,orthodox,142.0,0.0,27,0,1,-2,0,-1,18,10.0,win,UD,99.0,8.0,98.0,6.0,97.0,4.0
36.0,8.0,183.0,0.0,188.0,2.0,southpaw,southpaw,190.0,5.0,32,16,3,-8,1,-1,22,12.0,win,UD,60.0,6.0,60.0,6.0,60.0,6.0
35.0,8.0,197.0,14.0,199.0,-9.0,southpaw,southpaw,196.0,1.0,38,25,5,4,1,-1,33,27.0,win,UD,,,,,,
28.0,5.0,163.0,-10.0,157.0,-25.0,orthodox,orthodox,134.0,0.0,38,17,4,2,2,0,24,13.0,loss,UD,,,3.0,-3.0,2.0,-6.0
29.0,5.0,166.0,3.0,168.0,11.0,orthodox,orthodox,129.0,2.0,59,34,9,8,1,0,58,41.0,loss,KO,,,,,,
22.0,-7.0,163.0,0.0,157.0,-8.0,orthodox,orthodox,127.0,-1.0,19,-17,0,-21,1,0,14,3.0,win,UD,,,6.0,4.0,6.0,3.0
30.0,-3.0,170.0,-5.0,180.0,2.0,orthodox,orthodox,135.0,0.0,46,14,10,7,2,0,33,8.0,win,TKO,,,,,,
32.0,1.0,175.0,1.0,178.0,-10.0,orthodox,orthodox,135.0,1.0,31,9,3,-3,2,0,25,17.0,win,MD,118.0,8.0,118.0,8.0,114.0,0.0
27.0,-5.0,170.0,-5.0,173.0,-5.0,orthodox,orthodox,135.0,0.0,26,-5,19,16,4,3,13,-12.0,draw,SD,96.0,2.0,92.0,-6.0,95.0,0.0
31.0,-5.0,175.0,7.0,178.0,17.0,orthodox,orthodox,134.0,0.0,29,-8,2,-6,1,0,24,-3.0,win,TKO,,,,,,
30.0,-3.0,175.0,7.0,178.0,8.0,orthodox,orthodox,130.0,-4.0,28,3,2,-2,1,1,23,4.0,win,TKO,,,,,,
29.0,6.0,173.0,-2.0,173.0,-5.0,orthodox,orthodox,135.0,0.0,16,-2,12,12,0,-1,9,-5.0,loss,TKO,,,,,,
31.0,6.0,170.0,6.0,173.0,5.0,southpaw,southpaw,122.0,0.0,16,-11,5,2,0,0,10,-6.0,win,UD,,,,,,
29.0,4.0,170.0,-3.0,173.0,-5.0,southpaw,southpaw,122.0,0.0,14,2,4,-1,0,-1,9,1.0,win,TD,,,,,,
25.0,-3.0,170.0,10.0,173.0,8.0,southpaw,southpaw,125.0,1.0,9,-27,3,3,0,0,6,-16.0,win,SD,,,,,,
21.0,3.0,198.0,15.0,206.0,8.0,orthodox,orthodox,219.0,32.0,10,4,0,-2,0,0,9,4.0,win,DQ,,,,,,
26.0,7.0,165.0,-3.0,174.0,4.0,orthodox,orthodox,126.0,0.0,36,-1,15,8,5,0,8,-6.0,loss,UD,,,2.0,-3.0,3.0,-2.0
26.0,5.0,165.0,-8.0,174.0,-6.0,orthodox,orthodox,124.0,1.0,34,2,9,8,4,4,8,1.0,loss,UD,,,,,,
25.0,5.0,165.0,2.0,174.0,6.0,orthodox,orthodox,127.0,0.0,29,11,9,-2,4,-6,7,-3.0,win,UD,,,,,,
20.0,-5.0,168.0,3.0,171.0,-3.0,orthodox,orthodox,125.0,0.0,24,-4,10,1,4,0,10,3.0,loss,UD,,,,,,
25.0,0.0,165.0,2.0,174.0,11.0,orthodox,orthodox,125.0,-5.0,26,-15,5,1,3,-5,7,-7.0,loss,UD,,,,,,
19.0,-5.0,168.0,3.0,171.0,-3.0,orthodox,orthodox,125.0,0.0,17,-7,6,2,3,0,7,0.0,loss,PTS,,,,,,
24.0,0.0,165.0,2.0,174.0,11.0,orthodox,orthodox,124.0,-2.0,19,-19,2,-2,2,-5,6,-6.0,draw,PTS,,,,,66.0,0.0
35.0,-9.0,193.0,-3.0,206.0,-1.0,orthodox,orthodox,263.0,28.0,37,-3,2,-3,1,1,13,-14.0,win,UD,98.0,7.0,96.0,3.0,95.0,1.0
38.0,5.0,196.0,9.0,207.0,9.0,southpaw,southpaw,248.0,-2.0,33,4,2,-2,0,0,21,1.0,win,TKO,,,,,,
35.0,-1.0,196.0,16.0,207.0,22.0,southpaw,southpaw,246.0,4.0,30,4,1,-11,0,-2,18,4.0,win,TKO,,,,,,
36.0,1.0,192.0,-4.0,193.0,-14.0,orthodox,orthodox,248.0,22.0,30,1,2,1,1,1,14,-3.0,loss,TKO,,,,,,
35.0,3.0,196.0,4.0,207.0,11.0,southpaw,southpaw,240.0,15.0,28,7,1,0,0,-1,17,4.0,win,UD,99.0,8.0,97.0,4.0,97.0,4.0
32.0,4.0,196.0,3.0,207.0,-1.0,southpaw,southpaw,250.0,25.0,21,13,1,1,0,0,13,7.0,win,UD,78.0,6.0,77.0,4.0,79.0,8.0
32.0,4.0,196.0,11.0,207.0,18.0,southpaw,southpaw,253.0,25.0,19,4,1,-18,0,0,11,0.0,win,TKO,,,,,,
31.0,-6.0,196.0,16.0,207.0,9.0,southpaw,southpaw,253.0,23.0,18,3,1,-4,0,-1,10,3.0,win,TKO,,,,,,
29.0,2.0,196.0,9.0,207.0,19.0,southpaw,southpaw,240.0,28.0,11,5,1,0,0,-1,5,1.0,win,KO,,,,,,
29.0,2.0,196.0,0.0,207.0,-1.0,southpaw,southpaw,242.0,7.0,9,0,1,1,0,0,4,-2.0,win,TKO,,,,,,
22.0,-6.0,187.0,-9.0,194.0,-13.0,southpaw,southpaw,236.0,20.0,6,2,0,0,0,0,3,3.0,win,UD,,,,,,
24.0,-1.0,160.0,-3.0,163.0,8.0,orthodox,orthodox,120.0,-1.0,57,53,8,7,1,-1,21,20.0,loss,UD,,,,,,
28.0,2.0,169.0,-1.0,175.0,5.0,orthodox,orthodox,136.0,9.0,107,37,28,-9,17,12,47,20.0,win,PTS,,,,,,
25.0,2.0,170.0,-5.0,170.0,-1.0,orthodox,orthodox,138.0,-3.0,60,22,24,15,4,1,24,14.0,win,PTS,,,,,,
23.0,-1.0,170.0,-5.0,170.0,-13.0,orthodox,orthodox,136.0,2.0,42,-65,9,-23,4,-12,18,-47.0,win,PTS,,,,,,
23.0,0.0,170.0,-5.0,170.0,-13.0,orthodox,orthodox,134.0,2.0,30,-68,8,-21,3,-13,11,-47.0,win,UD,,,,,,
25.0,-2.0,165.0,-3.0,173.0,-4.0,orthodox,orthodox,125.0,-1.0,11,-22,1,-4,1,1,2,-11.0,win,UD,114.0,1.0,114.0,1.0,115.0,3.0
20.0,-3.0,168.0,0.0,173.0,-4.0,orthodox,orthodox,127.0,1.0,16,-7,4,1,1,1,3,-7.0,win,TKO,,,,,,
23.0,0.0,168.0,-5.0,177.0,-1.0,orthodox,orthodox,126.0,0.0,21,7,3,-3,0,-1,9,0.0,win,UD,,,,,,
21.0,-7.0,168.0,0.0,177.0,9.0,orthodox,orthodox,124.0,1.0,16,-4,1,-16,0,-5,7,-6.0,win,UD,,,,,,
20.0,-4.0,168.0,-2.0,177.0,7.0,orthodox,orthodox,123.0,0.0,12,-7,0,-5,0,-2,7,-1.0,win,UD,,,,,,
20.0,20.0,168.0,-10.0,177.0,2.0,orthodox,orthodox,122.0,1.0,11,-7,0,-6,0,-1,7,-5.0,win,UD,,,,,,
22.0,-2.0,163.0,-2.0,173.0,5.0,orthodox,orthodox,117.0,-2.0,20,-32,10,2,4,-6,5,-3.0,win,PTS,,,,,,
30.0,6.0,171.0,-2.0,165.0,-15.0,southpaw,southpaw,128.0,1.0,79,24,9,0,1,0,47,37.0,loss,TKO,,,,,,
34.0,7.0,175.0,2.0,175.0,2.0,southpaw,southpaw,144.0,0.0,42,25,0,-3,1,1,17,8.0,win,UD,78.0,5.0,78.0,5.0,79.0,7.0
28.0,-4.0,175.0,2.0,175.0,-5.0,southpaw,southpaw,145.0,0.0,37,19,0,0,1,0,14,4.0,win,TKO,,,,,,
25.0,-4.0,175.0,4.0,175.0,6.0,southpaw,southpaw,135.0,0.0,32,1,0,-4,0,-2,14,-5.0,win,UD,119.0,11.0,120.0,13.0,119.0,11.0
25.0,-5.0,175.0,14.0,175.0,12.0,southpaw,southpaw,141.0,4.0,30,7,0,0,0,0,14,3.0,win,UD,,,,,,
23.0,-1.0,175.0,5.0,175.0,5.0,southpaw,southpaw,135.0,3.0,26,-5,0,-2,0,0,13,-10.0,win,UD,120.0,12.0,119.0,10.0,119.0,11.0
23.0,-3.0,175.0,5.0,175.0,2.0,southpaw,southpaw,138.0,3.0,22,5,0,-5,0,-1,12,3.0,win,UD,,,,,,
22.0,-11.0,175.0,9.0,175.0,2.0,southpaw,southpaw,134.0,1.0,15,6,0,-12,0,-2,9,7.0,win,UD,,,,,,
32.0,1.0,174.0,-9.0,174.0,-14.0,southpaw,southpaw,150.0,0.0,33,16,0,-6,0,0,26,14.0,win,TD,48.0,1.0,48.0,2.0,48.0,2.0
27.0,-5.0,174.0,9.0,174.0,-1.0,southpaw,southpaw,143.0,0.0,7,-33,0,-24,0,-2,5,-21.0,win,TKO,,,,,,
26.0,-4.0,165.0,-8.0,178.0,5.0,orthodox,orthodox,126.0,-4.0,23,17,1,-14,0,-3,14,12.0,win,UD,,,,,,
28.0,5.0,178.0,3.0,180.0,5.0,orthodox,orthodox,159.0,0.0,26,-1,2,0,0,-1,18,-1.0,win,RTD,,,,,,
25.0,-11.0,178.0,7.0,180.0,7.0,orthodox,orthodox,160.0,1.0,20,-71,2,-9,0,0,16,-57.0,win,PTS,,,98.0,3.0,,
23.0,-4.0,178.0,-5.0,180.0,-16.0,orthodox,orthodox,157.0,2.0,13,6,1,-7,0,0,9,2.0,win,TKO,,,,,,
21.0,-6.0,178.0,-5.0,180.0,-13.0,orthodox,orthodox,158.0,0.0,10,-17,1,-8,0,-3,7,1.0,win,RTD,,,,,,
38.0,-2.0,193.0,5.0,203.0,5.0,orthodox,orthodox,266.0,54.0,50,-20,5,-6,1,-1,44,-13.0,win,TKO,,,,,,
38.0,11.0,193.0,0.0,203.0,15.0,orthodox,orthodox,258.0,30.0,49,30,5,-3,1,0,43,34.0,win,TKO,,,,,,
35.0,3.0,193.0,5.0,203.0,10.0,orthodox,orthodox,273.0,52.0,48,28,4,4,1,0,42,25.0,loss,UD,111.0,-6.0,109.0,-10.0,113.0,-2.0
34.0,11.0,193.0,5.0,203.0,15.0,orthodox,orthodox,273.0,7.0,46,23,4,2,1,1,40,22.0,win,RTD,,,,,,
34.0,-4.0,193.0,5.0,203.0,10.0,orthodox,orthodox,269.0,37.0,45,-10,4,-4,1,1,39,-5.0,win,KO,,,,,,
33.0,-3.0,193.0,-3.0,203.0,-5.0,orthodox,orthodox,253.0,-12.0,43,18,4,-2,1,1,37,21.0,win,KO,,,,,,
33.0,13.0,193.0,13.0,203.0,15.0,orthodox,orthodox,258.0,-2.0,40,33,4,-1,1,1,34,29.0,win,TKO,,,,,,
31.0,1.0,198.0,5.0,208.0,5.0,orthodox,orthodox,268.0,4.0,27,-9,2,-1,3,2,16,-14.0,win,UD,99.0,9.0,99.0,9.0,99.0,9.0
29.0,-5.0,193.0,2.0,203.0,12.0,orthodox,orthodox,230.0,-45.0,33,19,3,0,1,1,27,15.0,win,KO,,,,,,
28.0,-7.0,193.0,5.0,203.0,25.0,orthodox,orthodox,238.0,5.0,32,10,3,-3,1,1,26,13.0,win,KO,,,,,,
27.0,-3.0,193.0,5.0,203.0,15.0,orthodox,orthodox,230.0,-2.0,31,-8,2,0,0,0,25,1.0,draw,MD,92.0,-3.0,94.0,0.0,94.0,0.0
27.0,1.0,193.0,5.0,203.0,5.0,orthodox,orthodox,240.0,-10.0,30,7,2,-11,0,0,24,1.0,win,TKO,,,,,,
24.0,-5.0,193.0,10.0,203.0,2.0,orthodox,orthodox,225.0,10.0,25,10,0,0,0,-2,20,10.0,loss,TKO,,,,,,
24.0,-9.0,193.0,-5.0,203.0,2.0,orthodox,orthodox,224.0,-51.0,24,6,0,-12,0,0,19,7.0,win,TKO,,,,,,
23.0,-9.0,193.0,2.0,203.0,5.0,orthodox,orthodox,220.0,-6.0,23,6,0,-5,0,0,18,5.0,win,TKO,,,,,,
23.0,-5.0,193.0,5.0,203.0,15.0,orthodox,orthodox,222.0,-9.0,22,8,0,-4,0,-1,17,11.0,win,TKO,,,,,,
23.0,-15.0,193.0,8.0,203.0,7.0,orthodox,orthodox,224.0,10.0,21,14,0,-13,0,-3,17,14.0,win,UD,80.0,8.0,79.0,6.0,80.0,8.0
22.0,-8.0,193.0,8.0,203.0,20.0,orthodox,orthodox,219.0,-16.0,18,5,0,-28,0,-1,15,7.0,win,TKO,,,,,,
22.0,-9.0,193.0,10.0,203.0,23.0,orthodox,orthodox,222.0,18.0,17,11,0,-12,0,-1,14,11.0,win,TKO,,,,,,
22.0,-7.0,193.0,2.0,203.0,20.0,orthodox,orthodox,219.0,-11.0,16,-4,0,-4,0,-1,13,-6.0,win,TKO,,,,,,
29.0,0.0,165.0,1.0,170.0,2.0,southpaw,southpaw,118.0,0.0,24,-11,1,-4,0,0,15,-5.0,win,TKO,60.0,7.0,60.0,7.0,60.0,7.0
26.0,-5.0,180.0,-5.0,193.0,-31.0,orthodox,orthodox,207.0,9.0,10,-48,2,-28,1,0,3,-50.0,win,RTD,,,,,,
26.0,-5.0,180.0,-5.0,193.0,-31.0,orthodox,orthodox,211.0,9.0,9,-49,2,-27,1,0,3,-50.0,win,SD,,,52.0,4.0,49.0,-2.0
40.0,1.0,171.0,-7.0,173.0,-7.0,orthodox,orthodox,160.0,0.0,99,53,16,0,1,0,78,46.0,win,KO,,,,,,
39.0,7.0,171.0,-7.0,173.0,-5.0,orthodox,orthodox,161.0,0.0,95,52,15,3,1,1,76,53.0,win,UD,,,,,,
